screen_name,tweet,source,reply,is_quote,favorite_count,retweet_count,hashtags,contain_url,contain_media,mention,lang,have_coordinate,name,use_location,have_description,have_url_17,followers_count,friends_count,friend_ratio,listed_count,statuses_count,favourites_count,account_created_at,verified,have_url_26,account_lang,use_banner,status
detikcom,Dukungan ini disampaikan Timur Indonesia Bersatu (TIB) karena merasa wilayah Indonesia bagian timur diperhatikan oleh Jokowi. #pilpres2019 #jokowi  https://t.co/CQxj597PFU,Echobox Social,FALSE,FALSE,51,19,pilpres2019 jokowi,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,Suspicious
detikcom,Kades Cimareme Garut Jajang Haerudin ditetapkan sebagai tersangka. Video Jajang viral lantaran secara terang-terangan mendukung Capres nomor urut 01 Jokowi pada Pilpres 2019. #pilpres2019 #jokowi  https://t.co/GqNpJQdbhH,Echobox Social,FALSE,FALSE,59,26,pilpres2019 jokowi,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,Suspicious
matamilenial,"Ingat 17 April 2019 Kita Putihkan TPS !!!
.
Coblos Yang Baju Putih, 01 Jokowi - Ma'ruf Amin

#Pilpres2019 #01jokowi <U+2060>#01IndonesiaMaju #01BerpengalamanBijaksana #TambahYakinJokowiAmin #Pilih01BajuPutih #Jokowi #PutihAdalahK1ta #WowoCapresAbadi #IndonesiaCallsCarterCenter https://t.co/FAcp0sWiif",Twitter Web Client,FALSE,FALSE,0,0,Pilpres2019 01jokowi 01IndonesiaMaju 01BerpengalamanBijaksana TambahYakinJokowiAmin Pilih01BajuPutih Jokowi PutihAdalahK1ta WowoCapresAbadi IndonesiaCallsCarterCenter,FALSE,TRUE,FALSE,in,FALSE,Milenial Jokowi,TRUE,TRUE,FALSE,244,1125,0.21688888888888888,0,1579,1057,2018-08-07T02:17:50Z,FALSE,FALSE,id,TRUE,Bot
pantau_com,Ini Saran JK untuk Jokowi-Ma\'ruf di 3 Pekan Terakhir Kampanye Pemilu https://t.co/04Ofu69FT0 #pantaucom #jusufkalla #jokowimarufamin #pilpres2019,dlvr.it,FALSE,FALSE,0,0,pantaucom jusufkalla jokowimarufamin pilpres2019,TRUE,FALSE,FALSE,in,FALSE,Pantau.com,TRUE,TRUE,TRUE,2144,46,46.608695652173914,3,31966,9,2017-12-11T06:50:53Z,FALSE,TRUE,en,TRUE,Bot
Yogarut,"Laporkan saja jangan Ragu-Ragu!

#pilpres2019 #IndonesiaCallsCarterCenter #INAelectionObserverSOS
https://t.co/cAxTSIDrgB",Twitter for Android,FALSE,FALSE,0,0,pilpres2019 IndonesiaCallsCarterCenter INAelectionObserverSOS,TRUE,FALSE,FALSE,in,FALSE,Yogarut,TRUE,TRUE,FALSE,1160,975,1.1897435897435897,18,19838,922,2010-03-13T05:45:35Z,FALSE,FALSE,id,TRUE,Human
ragi_arh,"Ingat 17 April 2019 Kita Putihkan TPS !!!
.
Coblos Yang Baju Putih, 01 Jokowi - Ma'ruf Amin

#Pilpres2019 #01jokowi <U+2060>#01IndonesiaMaju #01BerpengalamanBijaksana #TambahYakinJokowiAmin #Pilih01BajuPutih #Jokowi #PutihAdalahK1ta #WowoCapresAbadi #IndonesiaCallsCarterCenter https://t.co/SWiD3W1ot6",Twitter for Android,FALSE,FALSE,0,0,Pilpres2019 01jokowi 01IndonesiaMaju 01BerpengalamanBijaksana TambahYakinJokowiAmin Pilih01BajuPutih Jokowi PutihAdalahK1ta WowoCapresAbadi IndonesiaCallsCarterCenter,FALSE,TRUE,FALSE,in,FALSE,Ragil Arahman,FALSE,FALSE,FALSE,57,327,0.1743119266055046,0,1080,331,2018-03-05T02:17:21Z,FALSE,FALSE,id,TRUE,Human
RhomaIhrama,"@detikcom #AmienRais sebut banyak jin, genderuwo dan hacker di hotel Borobudur. Menurut pihak manajemen, pernyataan Amien tak berdasar. Apa penjelasan manajemen hotel kefada Bafak Ngaku Reformasi ? <U+0001F602> #amienrais #pilpres2019 #hotelborobudur https://t.co/rd4wdDb0X2",Twitter for Android,TRUE,FALSE,1,1,AmienRais amienrais pilpres2019 hotelborobudur,FALSE,TRUE,TRUE,in,FALSE,Rhoma Ihrama,TRUE,TRUE,FALSE,5766,66,87.36363636363636,5,28664,46,2013-10-27T05:21:55Z,FALSE,FALSE,en,FALSE,Human
BanureaWahyon,"@AndiArief__ Jokowi menang
#Pilih01BajuPutih 
#PilihBajuPutih 
#pilpres2019",Twitter for Android,TRUE,FALSE,0,0,Pilih01BajuPutih PilihBajuPutih pilpres2019,FALSE,FALSE,TRUE,in,FALSE,ayoung banurea,FALSE,TRUE,FALSE,0,30,0,0,47,20,2019-03-21T11:15:40Z,FALSE,FALSE,en,FALSE,Bot
RhomaIhrama,"@tribunnews Jelaskan Fenomena Equinox, Sutopo: Panasnya Tak Seberapa Dibandingkan Panas Hati Melihat KeberhasilanÂ² #Jokowi <U+0001F602> #Pilpres2019",Twitter for Android,TRUE,FALSE,0,0,Jokowi Pilpres2019,FALSE,FALSE,TRUE,in,FALSE,Rhoma Ihrama,TRUE,TRUE,FALSE,5766,66,87.36363636363636,5,28664,46,2013-10-27T05:21:55Z,FALSE,FALSE,en,FALSE,Human
medcom_id,"Malam minggu pasti lebih seru karena #DebatCapresMedcom! Mau tahu aksi Jokowi dan Prabowo beradu argumen? Saksikan LIVE STREAMING #DebatCapres2019 Ronde Keempat di https://t.co/9nqDWmSMCM pada hari Sabtu (30/3) pkl 19.30-23.00 WIB. 

#Pilpres2019 #Jokowi #Prabowo #MedcomID https://t.co/JZXlLFdwc7",Sprout Social,FALSE,FALSE,0,1,DebatCapresMedcom DebatCapres2019 Pilpres2019 Jokowi Prabowo MedcomID,TRUE,TRUE,FALSE,in,FALSE,MedcomID,TRUE,TRUE,TRUE,5483,34,161.26470588235293,14,80807,229,2017-08-30T10:17:22Z,TRUE,TRUE,en,TRUE,Suspicious
RhomaIhrama,"@detikcom Pocong Mayit yang duluan pake Kain Kafan Futih, #Pilpres2014 &amp; #Pilpres2019 membuat #Prabowo &amp; AntekÂ² nya Stress <U+0001F602>",Twitter for Android,TRUE,FALSE,1,0,Pilpres2014 Pilpres2019 Prabowo,FALSE,FALSE,TRUE,in,FALSE,Rhoma Ihrama,TRUE,TRUE,FALSE,5766,66,87.36363636363636,5,28664,46,2013-10-27T05:21:55Z,FALSE,FALSE,en,FALSE,Human
acehsatumedia,"#pilpres2019
#pemiluunik
#hasilpilpres2019
Percaya tidak percaya, ada beberapa pemilu memang berujung pada hasil yang mengejutkan, dan bahkan beberapa dinilai tidak masuk akal oleh khalayak.
https://t.co/JFndM4jjhS",Twitter Web Client,FALSE,FALSE,0,0,pilpres2019 pemiluunik hasilpilpres2019,TRUE,FALSE,FALSE,in,FALSE,acehsatu media,TRUE,TRUE,TRUE,743,464,1.6012931034482758,1,5441,71,2015-12-16T15:17:33Z,FALSE,TRUE,id,TRUE,Bot
minyaktelon_,"I'm not triggered with any advertisement or any campaign for #pilpres2019. But yeah, I got my own choice. Tanggapan gue kalo liat iklan politik atau semboyan bahkan post yg memojokkan a couple of candidates:",Twitter for Android,FALSE,FALSE,1,0,pilpres2019,FALSE,FALSE,FALSE,in,FALSE,Chomex,TRUE,TRUE,FALSE,11,60,0.18333333333333332,0,1089,238,2018-02-06T07:06:09Z,FALSE,FALSE,en,TRUE,Human
agungfirman91,"jangan pandang kami sebelah mata,kami juga manusia prabowo jokowi Fahrihamzah sandiuno #kaumdifabel #difabel #pilpres2019 #solidaritasdifabel  #mualaikandifabel",twittbot.net,FALSE,FALSE,0,0,kaumdifabel difabel pilpres2019 solidaritasdifabel mualaikandifabel,FALSE,FALSE,FALSE,in,FALSE,agung firmansyah,TRUE,TRUE,FALSE,15,175,0.08571428571428572,0,497,23,2009-12-19T07:11:07Z,FALSE,FALSE,id,TRUE,Bot
Ardun29066095,"#ILCHoaxDibasmiUUTerorisme
#horasmedanhadir
#pilpres2019 
#akalsehat https://t.co/bH0DpmGTbD",Twitter for Android,FALSE,FALSE,0,0,ILCHoaxDibasmiUUTerorisme horasmedanhadir pilpres2019 akalsehat,FALSE,TRUE,FALSE,und,FALSE,Ardun,FALSE,TRUE,FALSE,3,15,0.2,0,60,155,2019-01-22T02:52:34Z,FALSE,FALSE,id,FALSE,Suspicious
olsvica,#HY_7_Senayan #Pemimpinmarhaen #pemimpinrakyat #kitaHenryYosodiningrat #pdiperjuangan #caleg #caleg2019 #dprri #calegkeren #granat #mengabdiuntukbangsa #pemilu #pemilu2019 #pileg2019 #pilpres2019  #lampung #lampungtimur @henryyoso @HenryYosoGranat https://t.co/vTtkYMiEt7,Twitter for Android,FALSE,FALSE,0,0,HY_7_Senayan Pemimpinmarhaen pemimpinrakyat kitaHenryYosodiningrat pdiperjuangan caleg caleg2019 dprri calegkeren granat mengabdiuntukbangsa pemilu pemilu2019 pileg2019 pilpres2019 lampung lampungtimur,FALSE,TRUE,TRUE,und,FALSE,Vica Octavia,TRUE,TRUE,FALSE,14,270,0.05185185185185185,0,63,0,2018-02-26T11:52:10Z,FALSE,FALSE,en,TRUE,Human
elukasid,Kalau ada yang kalah nanti dan bikin rusuh negeri ini...dialah sumber kejahatan yang sebenarnya #Pilpres2019,Twitter for Android,FALSE,FALSE,0,0,Pilpres2019,FALSE,FALSE,FALSE,in,FALSE,El Lukas,TRUE,TRUE,FALSE,4,100,0.04,0,34,8,2019-02-14T15:29:30Z,FALSE,FALSE,en,TRUE,Bot
Nkriindonesia3,"#Kampanye Prabowo-Sandi mencatut logo Pemkab #Purbalingga.
#KalenderBlunder
#Akutudahmalas
#kampanyeterselubung
#kampanyehitam
#pilpres2019
#jokowipilihantepat
#2019pilihjokowi https://t.co/4eEcGJvHrr",Twitter for Android,FALSE,FALSE,0,0,Kampanye Purbalingga KalenderBlunder Akutudahmalas kampanyeterselubung kampanyehitam pilpres2019 jokowipilihantepat 2019pilihjokowi,FALSE,TRUE,FALSE,in,FALSE,Nkriindonesia3,TRUE,TRUE,FALSE,43,8,5.375,0,973,25,2018-01-15T17:28:37Z,FALSE,FALSE,id,TRUE,Bot
BarshaBehati,"#IndonesiaCallsCarterCenter 
#IndonesiaCallsObservers 
#pilpres2019 #Pemilu2019 
#PemiluDamai #caleg https://t.co/XizOj3ve5s",Twitter for Android,FALSE,TRUE,0,0,IndonesiaCallsCarterCenter IndonesiaCallsObservers pilpres2019 Pemilu2019 PemiluDamai caleg,TRUE,FALSE,FALSE,und,FALSE,Barsha Behati,TRUE,TRUE,FALSE,413,253,1.6324110671936758,0,1871,123,2018-10-11T07:07:10Z,FALSE,FALSE,id,TRUE,Human
RhomaIhrama,@detikcom #Sandiaga berjanji memberikan #Ralatan melalui program Rumah Siap Kerja dan #OKOCE <U+0001F602> #Pilpres2019 https://t.co/sSQ0vfyTTe,Twitter for Android,TRUE,FALSE,1,1,Sandiaga Ralatan OKOCE Pilpres2019,FALSE,TRUE,TRUE,in,FALSE,Rhoma Ihrama,TRUE,TRUE,FALSE,5766,66,87.36363636363636,5,28664,46,2013-10-27T05:21:55Z,FALSE,FALSE,en,FALSE,Human
keteqpopay,"Teman lama dipertemukan oleh FB
Dipererat oleh WA
Dipisahkan oleh PILPRES
.
Semoga kalian gak berfikiran sependek itu

#pilpres2019 
#DramaTwitter",Twitter for Android,FALSE,FALSE,3,0,pilpres2019 DramaTwitter,FALSE,FALSE,FALSE,in,FALSE,Popita Nilam Sari,FALSE,TRUE,FALSE,25,35,0.7142857142857143,0,46,117,2019-02-28T07:08:45Z,FALSE,FALSE,id,TRUE,Human
Warga_Netizen,"Kepolisian Resor &amp; Sektor di banyak daerah di Indonesia,disebut melakukan pemetaan dukungan masyarakat terhadap setiap kandidat di #Pilpres2019

#IndonesiaCallsCarterCenter
#IndonesiaCallsCarterCenter
#IndonesiaCallsCarterCenter
#IndonesiaCallsCarterCenter
https://t.co/ofOLWHUvOn",Twitter for Android,FALSE,FALSE,19,15,Pilpres2019 IndonesiaCallsCarterCenter IndonesiaCallsCarterCenter IndonesiaCallsCarterCenter IndonesiaCallsCarterCenter,TRUE,FALSE,FALSE,in,FALSE,Warganet,TRUE,TRUE,TRUE,225,434,0.5184331797235023,0,307,4,2018-10-28T00:50:40Z,FALSE,TRUE,id,TRUE,Suspicious
KejaksaanRI,"#KejariOKU bersama Komisioner Bawaslu Bidang Pengawasan dan Divisi Pengawasan Bawaslu Prov. Sumsel melakukan peninjauan pelipatan surat suara #Pileg2019 dan #Pilpres2019 di Gudang KPU  Kab. OKU Prov. Sumsel di Kel. Kemelak Bindung Langit Kec. Baturaja Timur Kab. Oku, Sumsel. https://t.co/d6Ea092YTu",Twitter for Android,FALSE,FALSE,5,2,KejariOKU Pileg2019 Pilpres2019,FALSE,TRUE,FALSE,in,FALSE,Kejaksaan RI,TRUE,TRUE,TRUE,56538,87,649.8620689655172,52,5956,1925,2016-03-03T06:20:06Z,TRUE,TRUE,id,TRUE,Suspicious
jpnncom,Ulama berpengaruh dari Banten KH Abuya Muhtadi Dimyathi mengungkap perubahan sikap politiknya dari pendukung Prabowo Subianto menjadi penyokong Jokowi. #Pilpres2019 https://t.co/BCf7SSXSTB,JPNN News Update,FALSE,FALSE,1,2,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,JPNN.com,TRUE,TRUE,TRUE,45300,0,NA,390,500454,37,2009-10-02T08:23:26Z,TRUE,TRUE,en,TRUE,Suspicious
media_nusa,#HY_7_Senayan #Pemimpinmarhaen #pemimpinrakyat #kitaHenryYosodiningrat #pdiperjuangan #caleg #caleg2019 #dprri #calegkeren #granat #mengabdiuntukbangsa #pemilu #pemilu2019 #pileg2019 #pilpres2019 @henryyoso @HenryYosoGranat https://t.co/uqt5vKtuSn,Twitter for Android,FALSE,FALSE,0,0,HY_7_Senayan Pemimpinmarhaen pemimpinrakyat kitaHenryYosodiningrat pdiperjuangan caleg caleg2019 dprri calegkeren granat mengabdiuntukbangsa pemilu pemilu2019 pileg2019 pilpres2019,FALSE,TRUE,TRUE,und,FALSE,Media Nusa Puspita,FALSE,TRUE,FALSE,2,148,0.013513513513513514,0,4,0,2019-03-24T12:35:07Z,FALSE,FALSE,en,TRUE,Suspicious
SamMagel,"""Dagelan Oke"" malam ini pkl 23.30 wib hanya di @officialrcti 
#lawak #dagelan #lucu #komedi #humor #panggung #jenaka #DagelanOkeRCTI #juara #unggulan #legend #comedy #indonesia #damai #pileg2019 #pilpres2019 https://t.co/SzGw33qvo4",Twitter for Android,FALSE,FALSE,1,0,lawak dagelan lucu komedi humor panggung jenaka DagelanOkeRCTI juara unggulan legend comedy indonesia damai pileg2019 pilpres2019,FALSE,TRUE,TRUE,in,FALSE,Samagel,TRUE,TRUE,FALSE,2440,532,4.586466165413534,3,12056,240,2009-04-07T04:25:06Z,FALSE,FALSE,en,TRUE,Human
AnisaNnabilah,"dlam Berpolitik, jng Halalkan sgla cr, ojo smpai Memecah Belah bngsa ! #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 #Generasi https://t.co/RF53VEsuWP",TweetCaster,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019 Generasi,FALSE,TRUE,FALSE,in,FALSE,anisa nnabilah,TRUE,TRUE,FALSE,9,10,0.9,0,298,7,2018-10-08T03:23:37Z,FALSE,FALSE,en,TRUE,Human
VinaPtrii20,Di dalam berpolitik. janganlah halalkan semua cara. janganlah mencapai #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 #Generasi https://t.co/v8D7m7VIYH,Echofon,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019 Generasi,FALSE,TRUE,FALSE,in,FALSE,Vina Putri,TRUE,TRUE,TRUE,9,4,2.25,0,768,14,2018-11-21T02:48:08Z,FALSE,TRUE,en,TRUE,Human
hom22_,"Ikuti akal sehat dan nurani kalian

#pilpres2019 #PilihJokowi atau #Pilihprabowo #tentukanjangandisesali",Twitter Web App,FALSE,FALSE,0,0,pilpres2019 PilihJokowi Pilihprabowo tentukanjangandisesali,FALSE,FALSE,FALSE,in,FALSE,ilham,TRUE,TRUE,FALSE,28,38,0.7368421052631579,0,1380,6,2013-01-13T01:49:19Z,FALSE,FALSE,en,TRUE,Suspicious
pantau_com,"Dodol Jokowi-Ma\'ruf, Cara Kreatif Berkampanye di Garut https://t.co/QxGOm3eFLe #pantaucom #jokowimaruf #pilpres2019",dlvr.it,FALSE,FALSE,1,1,pantaucom jokowimaruf pilpres2019,TRUE,FALSE,FALSE,in,FALSE,Pantau.com,TRUE,TRUE,TRUE,2144,46,46.608695652173914,3,31966,9,2017-12-11T06:50:53Z,FALSE,TRUE,en,TRUE,Bot
tiliknews,"Relawan KAPAS Masuk Desa Lagi, Kampanyekan Prabowo-Sandi

#Pilpres2019 #Capres2019 #PrabowoSandi #RelawanKAPASBergerak #MasukDesa #KabupatenBogor #TilikNews #UmaNews  https://t.co/nQMhJdTFgf",Twitter for iPhone,FALSE,FALSE,0,0,Pilpres2019 Capres2019 PrabowoSandi RelawanKAPASBergerak MasukDesa KabupatenBogor TilikNews UmaNews,TRUE,FALSE,FALSE,in,FALSE,Tilik,TRUE,FALSE,TRUE,51,67,0.7611940298507462,0,5861,14,2018-03-02T15:36:51Z,FALSE,TRUE,en,TRUE,Bot
Syahrir_Lantoni,"Relawan KAPAS Masuk Desa Lagi, Kampanyekan Prabowo-Sandi

#Pilpres2019 #Capres2019 #PrabowoSandi #RelawanKAPASBergerak #MasukDesa #KabupatenBogor #TilikNews #UmaNews  https://t.co/mab2GNbUw7",Twitter for iPhone,FALSE,FALSE,1,0,Pilpres2019 Capres2019 PrabowoSandi RelawanKAPASBergerak MasukDesa KabupatenBogor TilikNews UmaNews,TRUE,FALSE,FALSE,in,FALSE,Syahrir Lantoni,FALSE,TRUE,TRUE,462,292,1.582191780821918,3,6206,53,2010-05-12T02:53:31Z,FALSE,TRUE,en,TRUE,Human
fahriferdians12,ketika operasi terbuka. Djoko Widodo ingatkan menurut janganlah golongan putih #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 # https://t.co/6oqiaYAWzH,TweetCaster,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019,FALSE,TRUE,FALSE,in,FALSE,fahri ferdiansyah,TRUE,TRUE,FALSE,18,11,1.6363636363636365,0,300,5,2018-11-28T03:36:50Z,FALSE,FALSE,en,TRUE,Human
ArdiantiCristin,"Saat Kampanye Terbuka, jkowi Ingatkan ntuk jng Golput Demi mosok dpn bgsa #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 #Gener https://t.co/hUrVpM3wYW",Echofon,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019 Gener,FALSE,TRUE,FALSE,in,FALSE,Ardianti Cristin,TRUE,TRUE,FALSE,18,31,0.5806451612903226,0,371,6,2018-11-28T03:54:17Z,FALSE,FALSE,en,TRUE,Human
agungfirman91,aku seorang difabel tau mana presinden yang baik dan bruk karena hati gak cacat prabowo jokowi Fahrihamzah sandiuno #kaumdifabel #difabel #pilpres2019 #solidaritasdifabe#mualaikandifabel,twittbot.net,FALSE,FALSE,0,0,kaumdifabel difabel pilpres2019,FALSE,FALSE,FALSE,in,FALSE,agung firmansyah,TRUE,TRUE,FALSE,15,175,0.08571428571428572,0,497,23,2009-12-19T07:11:07Z,FALSE,FALSE,id,TRUE,Human
DesiFirda1,ketika propaganda terbuka. Djoko Widodo ingatkan bagi janganlah golongan putih #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 # https://t.co/DV9S2e4BOj,TweetCaster,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019,FALSE,TRUE,FALSE,in,FALSE,Desi Firda,TRUE,TRUE,FALSE,13,54,0.24074074074074073,0,343,5,2018-11-27T09:04:33Z,FALSE,FALSE,en,TRUE,Human
tonimarcel4,"Saat Kampanye Terbuka, jkw Ingatkan untk jgan Golput Demi msa dpan bngsa #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 #Genera https://t.co/hwmSfEPLMA",Tween,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019 Genera,FALSE,TRUE,FALSE,in,FALSE,toni marcel,TRUE,TRUE,FALSE,2,10,0.2,0,320,5,2018-11-27T09:41:37Z,FALSE,FALSE,en,TRUE,Suspicious
GhalimmReza,ketika manuver terbuka. Djoko Widodo ingatkan menurut janganlah golongan putih #2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019 # https://t.co/kZFKx9By1r,TweetCaster,FALSE,FALSE,0,0,2019JokowiKyaiMaruf 2019TetapJokowi TetapJokowi IndonesiaMaju Jokowi jokowidodo indonesiajuara MarufAmin JokowiAmin Jokowi1KaliLagi JokowiLagi pilpres pilpres2019,FALSE,TRUE,FALSE,in,FALSE,Reza Ghalimm,TRUE,TRUE,FALSE,18,13,1.3846153846153846,0,296,6,2018-11-28T03:25:05Z,FALSE,FALSE,en,TRUE,Human
teraslampung,#LIPI Tak Keluarkan Hasil #Survei yang Menyebut #Prabowo Unggul https://t.co/SUtJtmgCdV #pilpres2019,Google,FALSE,FALSE,0,0,LIPI Survei Prabowo pilpres2019,TRUE,FALSE,FALSE,in,FALSE,TerasLampung,TRUE,TRUE,TRUE,2863,2121,1.3498349834983498,8,36071,7,2013-10-22T17:41:31Z,FALSE,TRUE,id,TRUE,Suspicious
relawanprasan,"Pemilu 2019: KPU Hanya Sebar Pemantau Asing di TPS Sekitar Jakarta https://t.co/t1uJi8qNE5 @tirtoid

#Pemilu2019 #pilpres2019 #jokowi #prabowo #2019GantiPresiden #PrabowoMenyapaBaliDanNTB #2019PrabowoPresidenRI https://t.co/ghb9kFTZJs",Twitter for Android,FALSE,FALSE,0,0,Pemilu2019 pilpres2019 jokowi prabowo 2019GantiPresiden PrabowoMenyapaBaliDanNTB 2019PrabowoPresidenRI,TRUE,TRUE,TRUE,in,FALSE,Relawan PRASAN (Prabowo Sandi Untuk NKRI),FALSE,TRUE,FALSE,36,337,0.10682492581602374,0,338,197,2018-11-07T07:38:13Z,FALSE,FALSE,id,TRUE,Bot
cakrawala_RI,"Menang telak nihhhhh Jokowi <U+0001F60E><U+0001F1EE><U+0001F1E9><U+0001F44D>

#SekaliJokowiTetapJokowi #AdzanBukanPanggilanNgopi #KenArok #AkuIkhlasKalau #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #salamsatujempol #prabowo #prabowosandi2019 #sandi #amin https://t.co/5Y3vuTfHhr",TweetCaster for Android,FALSE,FALSE,0,0,SekaliJokowiTetapJokowi AdzanBukanPanggilanNgopi KenArok AkuIkhlasKalau 2019tetapjokowi jokowi pilpres2019 nkri jokowimaruf jokowi2periode umkm ingatjokowi nawacita salamsatujempol prabowo prabowosandi2019 sandi amin,FALSE,TRUE,FALSE,in,FALSE,Cakrawala Indonesia,TRUE,TRUE,FALSE,4,2,2,0,7717,1,2017-11-01T07:20:03Z,FALSE,FALSE,en,FALSE,Suspicious
fakta_indo1,"Menang telak nihhhhh Jokowi <U+0001F60E><U+0001F1EE><U+0001F1E9><U+0001F44D>

#SekaliJokowiTetapJokowi #AdzanBukanPanggilanNgopi #KenArok #AkuIkhlasKalau #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #salamsatujempol #prabowo #prabowosandi2019 #sandi #amin https://t.co/t7EqRUbNte",TweetCaster for Android,FALSE,FALSE,0,0,SekaliJokowiTetapJokowi AdzanBukanPanggilanNgopi KenArok AkuIkhlasKalau 2019tetapjokowi jokowi pilpres2019 nkri jokowimaruf jokowi2periode umkm ingatjokowi nawacita salamsatujempol prabowo prabowosandi2019 sandi amin,FALSE,TRUE,FALSE,in,FALSE,Fakta Indo,TRUE,TRUE,FALSE,4,2,2,0,7704,0,2017-11-01T09:26:11Z,FALSE,FALSE,en,FALSE,Suspicious
serbaserbi_indo,"Menang telak nihhhhh Jokowi <U+0001F60E><U+0001F1EE><U+0001F1E9><U+0001F44D>

#SekaliJokowiTetapJokowi #AdzanBukanPanggilanNgopi #KenArok #AkuIkhlasKalau #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #salamsatujempol #prabowo #prabowosandi2019 #sandi #amin https://t.co/UflzjIZYLP",TweetCaster for Android,FALSE,FALSE,0,0,SekaliJokowiTetapJokowi AdzanBukanPanggilanNgopi KenArok AkuIkhlasKalau 2019tetapjokowi jokowi pilpres2019 nkri jokowimaruf jokowi2periode umkm ingatjokowi nawacita salamsatujempol prabowo prabowosandi2019 sandi amin,FALSE,TRUE,FALSE,in,FALSE,Serba Serbi Indo,TRUE,TRUE,FALSE,8,1,8,0,7686,0,2017-11-01T10:48:21Z,FALSE,FALSE,en,FALSE,Bot
jpnncom,Calon presiden petahana Joko Widodo alias Jokowi meminta pendukungnya untuk meluruskan berbagai fitnah dan hoaks yang semakin gencar jelang Pilpres 2019. #Pilpres2019 https://t.co/G5pVR4XAl4,JPNN News Update,FALSE,FALSE,0,1,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,JPNN.com,TRUE,TRUE,TRUE,45300,0,NA,390,500454,37,2009-10-02T08:23:26Z,TRUE,TRUE,en,TRUE,Suspicious
